order_id,status
42687,delivered
830276,delayed
638889,cancelled
863501,cancelled
106281,delivered
309751,delayed
5958,cancelled
776435,delivered
485357,delayed
945548,delivered
152860,delivered
198013,delayed
333546,delivered
837772,in_transit
788412,in_transit
81603,delivered
920238,delayed
25930,cancelled
615134,in_transit
548000,delivered
451941,in_transit
121037,cancelled
617040,cancelled
561351,delayed
640587,delayed
370406,cancelled
830449,delivered
91884,in_transit
800435,cancelled
276793,delivered
297788,cancelled
141425,delivered
192735,delayed
895210,in_transit
217572,in_transit
995414,in_transit
157947,cancelled
146262,cancelled
878327,in_transit
918836,cancelled
560332,delivered
685899,delivered
490740,delayed
849455,cancelled
974593,in_transit
510054,cancelled
321501,delivered
560610,in_transit
72075,in_transit
216875,delayed
820340,cancelled
672272,in_transit
812370,in_transit
91918,delayed
225798,cancelled
512091,in_transit
910088,in_transit
779654,delayed
336521,in_transit
618936,delivered
390062,delayed
188850,in_transit
821764,delivered
915240,cancelled
71125,in_transit
517854,cancelled
960686,in_transit
903620,in_transit
694148,cancelled
906577,cancelled
516047,delivered
232108,in_transit
30524,delivered
709867,delivered
805318,in_transit
505687,delayed
3245,in_transit
869322,in_transit
260980,delivered
855464,delayed
623157,in_transit
704778,delivered
214718,in_transit
783790,delayed
110884,delivered
952113,in_transit
130066,delivered
941299,cancelled
999749,cancelled
758009,cancelled
111161,in_transit
95332,in_transit
414668,delayed
797886,cancelled
586499,delivered
741393,cancelled
213706,cancelled
487452,cancelled
681684,delayed
63199,delivered
525888,cancelled
652980,delivered
27757,in_transit
97815,in_transit
643306,cancelled
349949,in_transit
76425,cancelled
648938,delayed
76257,delivered
118775,delivered
567666,cancelled
521138,delayed
834885,in_transit
977431,delivered
551230,delivered
120239,in_transit
871365,delivered
616322,delivered
753185,delivered
907218,delayed
835399,delivered
761637,cancelled
790456,delayed
955685,delayed
985531,delivered
70535,delayed
59479,in_transit
871236,cancelled
278089,delivered
460706,delayed
148348,cancelled
529094,delivered
445853,delayed
256302,delivered
205218,in_transit
137280,delivered
70126,delivered
515992,delivered
402204,cancelled
137960,delivered
258127,delivered
105759,delivered
512328,delivered
915237,in_transit
721923,cancelled
158437,cancelled
31951,delayed
835495,delayed
932950,cancelled
237487,delivered
6950,in_transit
389643,delivered
624955,cancelled
369378,in_transit
912706,cancelled
943523,in_transit
647096,in_transit
824218,delayed
974325,delayed
211228,cancelled
729105,delivered
173241,delayed
737375,in_transit
113751,cancelled
2815,cancelled
815517,cancelled
496025,cancelled
665284,in_transit
83649,cancelled
5611,delivered
950954,in_transit
35996,cancelled
486783,delivered
359003,delivered
238596,cancelled
448381,in_transit
213420,delivered
784752,delayed
798437,delivered
306590,delivered
354789,in_transit
73162,delivered
671827,cancelled
420938,in_transit
333449,cancelled
288040,delivered
256869,in_transit
502404,delivered
375408,delivered
980573,delayed
35855,delivered
228277,delayed
317123,delayed
285651,cancelled
181509,in_transit
605458,delivered
108121,delayed
157010,delayed
880737,delivered
446107,cancelled
155162,in_transit
894124,delayed
317704,delayed
465698,cancelled
889305,in_transit
308681,delivered
869065,cancelled
185061,cancelled
415599,delayed
842638,delayed
221612,delivered
633970,delivered
195824,in_transit
893909,delayed
95420,delivered
370920,in_transit
907406,delivered
903705,delivered
332602,delivered
749505,delayed
497235,in_transit
662760,delayed
989600,cancelled
334072,in_transit
837290,delivered
632337,in_transit
644037,delayed
2474,delayed
974411,in_transit
128338,cancelled
946983,delivered
576114,delayed
202953,cancelled
207765,cancelled
21623,cancelled
866617,cancelled
927911,cancelled
39215,in_transit
993293,delivered
887831,delayed
774818,delayed
314607,delayed
421403,delayed
956104,delayed
623381,cancelled
416197,cancelled
518124,delayed
815852,cancelled
494123,cancelled
376561,delayed
659068,delayed
13810,cancelled
302183,delayed
207393,delayed
374954,delivered
372862,in_transit
670160,delayed
231973,cancelled
995048,in_transit
382152,cancelled
893719,delivered
120364,in_transit
863566,cancelled
254202,cancelled
185277,delayed
682128,delayed
135243,delayed
601650,delayed
793428,cancelled
124096,cancelled
946384,delivered
147571,delayed
569556,in_transit
331849,delivered
145324,cancelled
325067,cancelled
909318,delivered
824839,in_transit
183309,delayed
437631,delayed
37643,delivered
278096,delivered
704,delayed
400288,delivered
533778,in_transit
872957,cancelled
611667,in_transit
123470,delivered
930542,in_transit
379087,delivered
852363,in_transit
130328,delayed
265399,cancelled
695276,delayed
807028,delivered
207376,delivered
946140,cancelled
204777,cancelled
141781,delivered
858626,delivered
876962,delayed
97376,delayed
771043,delivered
908996,delayed
461352,in_transit
579169,delayed
580085,in_transit
422453,cancelled
935097,delayed
626518,cancelled
954188,delayed
887493,cancelled
300526,cancelled
949007,cancelled
336842,cancelled
584566,delivered
539721,delayed
230032,cancelled
93848,in_transit
660956,in_transit
244397,cancelled
276489,in_transit
251254,delivered
684396,delayed
504646,delayed
806768,delivered
914724,delayed
492523,in_transit
885936,delivered
911002,cancelled
219479,delayed
163592,cancelled
706879,delayed
783609,delivered
364970,cancelled
88307,delivered
571741,cancelled
325007,cancelled
28865,delayed
733270,delayed
290518,delayed
708212,in_transit
81447,cancelled
241019,in_transit
931705,cancelled
114819,delayed
504556,delivered
302930,delivered
334243,delayed
408522,delivered
430015,delivered
883338,delivered
939648,delayed
14991,in_transit
39014,delivered
285129,in_transit
592905,delayed
548338,in_transit
194805,delayed
956361,in_transit
327680,in_transit
491316,cancelled
258087,delivered
559073,cancelled
310839,delivered
38979,in_transit
628829,in_transit
203548,delivered
541668,delayed
470540,in_transit
865335,delayed
976315,delayed
754285,cancelled
707227,delayed
867556,delivered
262883,delivered
672960,in_transit
739214,delivered
955115,delayed
608297,in_transit
507464,in_transit
55974,cancelled
217526,delayed
924624,in_transit
382647,delivered
210908,cancelled
977107,delayed
370456,in_transit
952707,delayed
406834,in_transit
903248,in_transit
546035,cancelled
736124,in_transit
75921,delivered
436006,delivered
552509,cancelled
942501,delivered
543039,cancelled
616110,cancelled
648795,delayed
684650,delayed
512315,delayed
530079,delivered
114490,cancelled
815357,delayed
965669,delayed
445927,delivered
601506,cancelled
673622,delivered
223076,delayed
124986,delivered
370135,cancelled
474746,delayed
395622,in_transit
16175,delayed
991227,delivered
883728,delayed
748354,cancelled
202459,delayed
170444,in_transit
402711,delivered
199193,delivered
362644,in_transit
778258,delayed
426619,delivered
716922,delayed
848975,cancelled
152129,in_transit
489949,delayed
808215,delayed
565336,cancelled
121399,cancelled
169034,cancelled
175461,delivered
233684,delivered
941369,delivered
612813,delayed
135168,cancelled
529645,cancelled
874919,delayed
395609,delayed
175077,in_transit
63073,delayed
326149,delayed
620826,delivered
587676,delivered
857933,cancelled
119750,delivered
686965,in_transit
794848,in_transit
629717,in_transit
164400,cancelled
930404,in_transit
878412,delayed
842427,delivered
757488,in_transit
600863,delayed
322353,in_transit
61342,delayed
301615,in_transit
21351,in_transit
193008,delivered
649540,cancelled
602731,delayed
270162,delayed
195990,delivered
285770,delivered
167735,in_transit
408221,in_transit
987608,in_transit
130539,delivered
926162,in_transit
712251,delayed
109065,delayed
374229,cancelled
242963,cancelled
821751,delayed
56165,delivered
626670,in_transit
557584,cancelled
707579,cancelled
909258,cancelled
906680,cancelled
855273,in_transit
370329,delayed
392164,cancelled
119444,delayed
107555,cancelled
343907,in_transit
546255,cancelled
11887,delivered
136953,delivered
379619,delayed
785532,cancelled
877102,delivered
280211,in_transit
473349,delayed
194354,in_transit
817598,in_transit
220580,delayed
717967,delayed
682911,in_transit
380213,cancelled
669260,delivered
718958,in_transit
479457,delayed
887503,in_transit
365573,cancelled
489989,delayed
157034,cancelled
766228,in_transit
449797,delayed
735240,delivered
814515,in_transit
802202,delayed
601868,in_transit
363255,in_transit
799340,delayed
794990,delivered
530509,delayed
303241,delayed
271627,delivered
72743,in_transit
476254,delivered
179614,delayed
719645,delayed
96833,cancelled
425118,cancelled
450316,cancelled
891466,in_transit
981453,delivered
730165,delivered
521344,delivered
641213,delayed
245227,delivered
865138,cancelled
754626,delivered
73348,delivered
531015,cancelled
729090,delayed
559333,delivered
69686,delayed
463524,in_transit
986319,delayed
141444,cancelled
725889,cancelled
428230,delivered
349632,delayed
453829,cancelled
770832,delivered
6310,cancelled
919681,delivered
391271,cancelled
627177,delivered
839521,cancelled
510327,in_transit
195872,delayed
429069,cancelled
908325,delivered
888793,in_transit
962792,delayed
210270,cancelled
859799,cancelled
357783,delivered
252878,in_transit
191645,delayed
235818,delivered
534517,in_transit
813285,cancelled
67571,in_transit
988708,delayed
478080,cancelled
929218,delivered
314076,cancelled
939599,delivered
60256,in_transit
686969,delivered
927928,in_transit
219101,delayed
818096,delayed
509890,in_transit
966430,in_transit
154270,cancelled
842208,delayed
734779,in_transit
274782,delivered
42698,in_transit
286980,cancelled
474500,cancelled
930856,delivered
973232,delivered
327322,cancelled
792324,in_transit
931757,delivered
930418,cancelled
811355,delivered
464880,cancelled
359365,delayed
153262,in_transit
714244,delayed
535143,delivered
312460,delivered
661930,delivered
523324,cancelled
229312,in_transit
299376,cancelled
677510,cancelled
84445,cancelled
164910,cancelled
193014,cancelled
647384,in_transit
47654,in_transit
757633,delayed
213366,in_transit
659287,cancelled
815482,in_transit
220103,delivered
121303,delayed
136527,in_transit
894140,delayed
873400,delayed
355800,delayed
806733,in_transit
950913,in_transit
867684,delayed
303801,in_transit
902451,in_transit
536708,delivered
55964,in_transit
390595,in_transit
353911,delivered
922892,delayed
97669,in_transit
423721,in_transit
688889,in_transit
591290,delivered
330540,cancelled
139095,cancelled
226367,delivered
693001,delivered
584279,delayed
491093,delayed
118521,cancelled
264479,delivered
648924,delivered
355271,in_transit
90249,delivered
778246,delivered
934559,delivered
594394,in_transit
852054,in_transit
996378,in_transit
360533,cancelled
54774,delivered
549998,delayed
498414,cancelled
866179,cancelled
835847,delayed
322203,cancelled
208180,cancelled
344217,in_transit
894769,in_transit
939023,delivered
698671,in_transit
211702,in_transit
675362,delivered
540935,in_transit
645221,cancelled
676936,delivered
924492,delivered
118335,delivered
554594,in_transit
170835,delayed
920876,cancelled
781988,delayed
594910,delivered
428247,in_transit
136473,delayed
732845,in_transit
431899,delivered
723570,cancelled
203243,cancelled
827640,delivered
840978,cancelled
452181,delayed
978183,cancelled
167582,delivered
148883,cancelled
17662,delayed
5541,cancelled
850655,in_transit
101099,delivered
650223,delayed
61729,delivered
712182,cancelled
801879,in_transit
283847,delivered
191338,cancelled
894930,delivered
560660,cancelled
661083,delayed
801368,delayed
447591,delayed
343646,delivered
717270,cancelled
288968,in_transit
920885,delayed
588773,cancelled
269609,delayed
972973,in_transit
344437,delayed
550460,delayed
856880,in_transit
188516,delivered
956121,delayed
182778,cancelled
630965,delivered
972316,in_transit
949854,delayed
77082,delivered
937471,in_transit
10740,in_transit
156598,delayed
615781,in_transit
990340,cancelled
672345,cancelled
388957,in_transit
423156,delayed
703864,delivered
436172,cancelled
949352,cancelled
61843,cancelled
142520,delayed
36775,in_transit
500024,in_transit
614343,delayed
248500,delayed
242044,delayed
288571,delayed
718087,delivered
577207,delayed
284083,delivered
90978,in_transit
798952,cancelled
307848,cancelled
505108,delivered
828375,cancelled
392650,delayed
86655,delayed
446826,delayed
327298,delivered
173258,in_transit
39924,delayed
890730,cancelled
135258,in_transit
650013,delivered
459072,in_transit
121929,in_transit
429443,delivered
228010,delayed
59740,in_transit
919523,in_transit
43429,in_transit
620898,delivered
404674,in_transit
151193,delayed
186665,delivered
748825,cancelled
710513,in_transit
605086,delivered
632148,in_transit
977040,delayed
834568,in_transit
430840,delayed
501273,cancelled
52399,cancelled
261678,cancelled
511474,delivered
906906,cancelled
25866,delayed
441084,delivered
813946,delayed
65609,delayed
983843,delivered
235098,in_transit
530673,delayed
623127,delivered
833319,delayed
695270,in_transit
103001,cancelled
851138,delayed
385985,cancelled
963014,cancelled
334140,delayed
395663,in_transit
47805,in_transit
946477,cancelled
239190,delayed
427521,in_transit
734823,delayed
987984,cancelled
314216,cancelled
46210,delayed
572370,delayed
120402,in_transit
199744,delayed
263496,in_transit
447389,in_transit
157956,in_transit
492966,delivered
669428,in_transit
882333,delivered
852041,delayed
543932,cancelled
102777,delivered
411166,cancelled
865483,delivered
288562,delayed
656849,in_transit
965505,cancelled
482614,delivered
585030,cancelled
787083,delayed
456464,in_transit
879668,delivered
75302,delayed
298181,cancelled
448857,delayed
429773,in_transit
324951,delayed
70390,delayed
255315,delayed
911848,delayed
187353,delivered
889444,delayed
66269,delivered
222065,delivered
774753,delayed
832030,delayed
541317,delivered
365503,delayed
642853,delayed
811355,cancelled
602915,delivered
810590,delayed
373545,cancelled
886446,delivered
746322,cancelled
64555,cancelled
26427,delivered
381785,cancelled
355355,cancelled
401514,cancelled
824665,in_transit
996836,cancelled
218237,delayed
300878,delayed
757511,delayed
907359,cancelled
459741,in_transit
606647,in_transit
798428,cancelled
189040,delivered
654371,in_transit
916071,delayed
965883,delivered
569237,delivered
464762,cancelled
247094,delivered
642757,cancelled
411339,delivered
164984,cancelled
140639,cancelled
303082,delayed
293562,cancelled
375194,delivered
181421,delivered
752791,delivered
500576,cancelled
987832,cancelled
605165,in_transit
285745,delayed
424587,in_transit
749312,cancelled
903792,delayed
476578,in_transit
737399,in_transit
10916,cancelled
44353,delayed
637144,delivered
374759,delivered
977257,delayed
992746,delivered
134021,in_transit
917663,delivered
486690,cancelled
80502,in_transit
438740,in_transit
124273,delivered
946197,delayed
533360,delayed
931316,delayed
377967,delivered
953812,in_transit
257064,cancelled
295458,delayed
73645,cancelled
693906,delayed
129970,cancelled
492091,delayed
63578,cancelled
476255,delivered
690103,delivered
699258,in_transit
415474,delayed
975190,cancelled
877711,cancelled
193167,delivered
743487,cancelled
838773,delayed
822252,delayed
80352,delayed
601452,in_transit
418642,in_transit
272735,in_transit
546108,delivered
51070,delayed
850238,delayed
417427,cancelled
190954,delayed
257596,cancelled
597598,delivered
713737,delayed
126724,in_transit
930193,delayed
916166,cancelled
838030,delivered
742219,delivered
994224,delivered
918823,delayed
767239,cancelled
1401,in_transit
700573,delayed
253912,delayed
725120,cancelled
442778,in_transit
173335,delivered
463295,delayed
541373,delayed
764068,cancelled
988236,delayed
573633,delayed
284233,delayed
274226,in_transit
625251,delayed
513561,in_transit
297156,in_transit
210249,cancelled
875036,in_transit
740398,delayed
49527,cancelled
473974,cancelled
126995,cancelled
45247,delivered
98159,cancelled
728233,delivered
274240,delivered
332372,in_transit
80004,delayed
373003,delivered
854654,delayed
238312,cancelled
401787,cancelled
620827,cancelled
642973,cancelled
112093,delivered
942797,cancelled
311438,delivered
170491,cancelled
460598,cancelled
74649,delayed
209087,delivered
6386,cancelled
775327,cancelled
329596,cancelled
367034,in_transit
725440,delayed
628034,cancelled
377256,cancelled
142670,in_transit
205727,delayed
592706,in_transit
431125,delivered
702892,in_transit
865333,in_transit
495002,cancelled
410277,cancelled
156315,delivered
226524,in_transit
536603,cancelled
544261,in_transit
693423,delayed
368132,delayed
814630,in_transit
117585,in_transit
183625,cancelled
614291,in_transit
944651,in_transit
422851,cancelled
183868,cancelled
255661,in_transit
15492,cancelled
37118,in_transit
284022,cancelled
102872,in_transit
575021,in_transit
32033,delivered
766820,delayed
3528,delivered
979533,cancelled
581812,delivered
426588,delayed
821563,delivered
175927,delivered
562682,delayed
32499,delivered
956097,delayed
308221,cancelled
416998,cancelled
483726,delivered
369807,in_transit
115189,in_transit
520367,delayed
250531,cancelled
210807,delivered
223347,delayed
461434,delayed
541333,delivered
646533,delivered
291705,delayed
488809,in_transit
705878,cancelled
789283,cancelled
532376,cancelled
795214,delayed
405522,cancelled
706469,in_transit
841548,delivered
995347,cancelled
502871,cancelled
497950,delivered
549777,delivered
905027,cancelled
717493,in_transit
150005,in_transit
692643,delivered
728594,delayed
708142,in_transit
988949,delivered
401297,in_transit
639155,delivered
324015,in_transit
721980,cancelled
857193,delayed
522905,in_transit
140275,cancelled
916678,in_transit
46671,cancelled
535012,in_transit
231400,in_transit
894130,cancelled
931740,cancelled
57169,delivered
406095,in_transit
327538,delayed
619499,in_transit
214542,delivered
573700,in_transit
175995,delivered
368963,delayed
785330,cancelled
95037,delayed
844550,in_transit
384117,cancelled
75683,delayed
814705,cancelled
290624,in_transit
99125,delivered
636206,delivered
407996,in_transit
888997,delayed
973172,in_transit
414382,in_transit
92450,delivered
626670,cancelled
33622,cancelled
721624,cancelled
301081,delayed
795586,delivered
778339,in_transit
812222,delayed
255244,delivered
921487,delayed
307507,delayed
928483,delayed
574279,in_transit
631186,in_transit
517784,in_transit
516831,cancelled
113849,delayed
933104,delivered
300554,delivered
283379,delivered
583251,delivered
243370,in_transit
663195,in_transit
798874,delivered
325315,delayed
459790,cancelled
556886,delivered
375299,cancelled
100529,cancelled
772777,delayed
177253,in_transit
86911,cancelled
508086,in_transit
845517,in_transit
41133,delayed
576275,delayed
556503,cancelled
481562,delivered
269017,cancelled
146228,delayed
969539,delayed
734566,delivered
28724,in_transit
393007,delayed
826864,cancelled
586727,delivered
383337,cancelled
738067,in_transit
358096,cancelled
809074,cancelled
153334,cancelled
97238,delivered
156461,delayed
810854,delayed
730343,in_transit
877914,in_transit
994515,delivered
478874,in_transit
481940,delayed
331103,in_transit
725311,in_transit
66942,cancelled
22868,in_transit
169087,delayed
991222,delivered
810973,in_transit
801949,delayed
128002,delayed
770919,delayed
279752,delivered
985568,cancelled
940227,delayed
750118,cancelled
581305,delayed
780970,delivered
168732,in_transit
418775,cancelled
832356,in_transit
997266,in_transit
755516,cancelled
401212,in_transit
53943,in_transit
215869,delivered
136953,in_transit
395166,cancelled
285804,cancelled
513807,cancelled
485729,cancelled
310424,delayed
750442,delayed
245544,delivered
711472,delivered
167086,delivered
585640,in_transit
103471,delayed
636085,cancelled
892464,in_transit
89851,in_transit
6236,delivered
891547,delivered
622289,delivered
363272,cancelled
806367,delayed
843714,in_transit
717672,delivered
720345,cancelled
646657,cancelled
237488,delivered
217109,in_transit
801904,delayed
371771,in_transit
204057,delivered
885955,cancelled
795801,cancelled
689018,delivered
626479,cancelled
484721,delayed
272153,in_transit
250970,delivered
683834,delivered
512984,delayed
162349,in_transit
24088,in_transit
387709,delivered
920455,in_transit
450453,delayed
930041,delivered
721757,cancelled
371175,delayed
811715,delayed
756173,in_transit
253979,delayed
253493,cancelled
464338,delayed
820865,delivered
126281,delayed
373623,in_transit
965955,delivered
494329,delivered
947805,cancelled
543984,delayed
973451,delayed
47264,in_transit
661312,in_transit
825566,delayed
294570,in_transit
438833,in_transit
585639,in_transit
642110,in_transit
238191,delayed
35302,cancelled
77447,in_transit
868328,cancelled
146603,cancelled
919497,cancelled
987952,delayed
321528,delivered
873745,in_transit
975787,delivered
167359,delivered
18928,delayed
564405,delivered
643739,cancelled
47521,delayed
258404,delivered
196298,delivered
922999,cancelled
526033,in_transit
570576,delayed
460888,delivered
809433,delivered
852305,delivered
174128,cancelled
496202,cancelled
129009,cancelled
149187,in_transit
760095,delivered
75020,cancelled
600449,delivered
332539,in_transit
251233,delayed
155210,delayed
923246,delivered
337988,delayed
336907,delayed
220874,delayed
270496,delayed
947834,delivered
299566,delayed
162747,cancelled
219588,cancelled
174557,delivered
535073,delivered
206397,delivered
309753,cancelled
585605,in_transit
952638,delivered
373621,delivered
7076,cancelled
61299,in_transit
309099,in_transit
16252,in_transit
942456,delivered
937353,in_transit
977096,delivered
514173,in_transit
656911,delivered
150873,delivered
78087,cancelled
139625,delayed
241052,delivered
220846,delivered
30357,delivered
131028,in_transit
855580,in_transit
707722,cancelled
174618,delivered
397932,in_transit
723401,delayed
129039,delivered
795135,in_transit
819530,cancelled
222422,delivered
212449,delivered
504675,delayed
501938,delayed
343708,in_transit
264289,delivered
735789,delayed
51564,delivered
355723,cancelled
734426,cancelled
755256,cancelled
447685,in_transit
125926,delayed
427107,in_transit
998755,in_transit
381023,in_transit
197748,delivered
699625,delayed
424438,cancelled
130405,cancelled
448152,delayed
563930,in_transit
252165,delayed
794983,delivered
918536,in_transit
390878,in_transit
186437,in_transit
538707,delayed
227669,cancelled
840353,cancelled
226392,cancelled
17387,delayed
261401,in_transit
710489,cancelled
523390,cancelled
772665,delivered
374014,in_transit
987554,cancelled
571769,delayed
363727,in_transit
581457,in_transit
233851,in_transit
505151,delivered
376656,delayed
28244,cancelled
289081,in_transit
372862,cancelled
898068,in_transit
987162,cancelled
287682,delayed
378076,cancelled
14590,in_transit
385441,delayed
659820,delayed
669970,delayed
409986,delayed
299531,delivered
848253,delayed
350694,in_transit
98927,cancelled
409204,cancelled
17371,in_transit
393370,cancelled
33602,in_transit
113228,delayed
411501,in_transit
598433,delayed
901855,delayed
843085,in_transit
549057,delayed
896644,delivered
971887,delayed
512917,in_transit
599096,delivered
677622,delivered
577896,delivered
539877,cancelled
564380,delayed
438985,delayed
268291,cancelled
968136,delivered
631019,delayed
536710,delivered
799408,in_transit
790341,delayed
682364,in_transit
572433,cancelled
814568,delivered
753806,delivered
774113,delayed
921866,delayed
419653,delivered
713534,in_transit
734600,cancelled
369618,in_transit
192599,delivered
578723,in_transit
204802,delayed
623942,cancelled
413340,delayed
742827,delivered
341861,delayed
419944,in_transit
586660,cancelled
94484,delivered
549031,delivered
625474,in_transit
848430,delayed
982069,delivered
986871,delayed
335808,cancelled
901826,delivered
659904,delayed
502071,delayed
939818,in_transit
180418,delivered
689774,delivered
882414,delivered
284350,in_transit
726617,cancelled
681427,delivered
838374,delivered
522406,in_transit
652061,delayed
985883,delivered
506025,cancelled
307556,in_transit
83845,delivered
4886,in_transit
548450,delivered
877585,cancelled
403209,delayed
194317,delayed
165435,delivered
161464,delivered
420006,cancelled
164358,delayed
40667,delayed
523602,delivered
846103,in_transit
624898,cancelled
502730,cancelled
67167,in_transit
820273,delivered
151371,delayed
265201,cancelled
633040,delivered
176136,delayed
663036,delayed
179775,delivered
449308,delayed
828719,delayed
425404,cancelled
19719,delivered
861336,in_transit
383051,cancelled
750088,delivered
602337,delayed
318437,delayed
303517,delayed
770527,delayed
196576,cancelled
595492,in_transit
419095,delayed
247717,in_transit
696011,delayed
206080,delivered
813797,in_transit
892978,delayed
173960,delivered
685274,delayed
44162,cancelled
946848,delayed
224559,delayed
373699,in_transit
641573,in_transit
192397,delivered
997811,in_transit
6215,delayed
732325,delayed
100453,cancelled
739833,in_transit
262127,delayed
101894,in_transit
320716,cancelled
894506,in_transit
617119,cancelled
101429,delivered
952788,in_transit
122052,in_transit
145643,cancelled
804052,delivered
708402,delivered
513948,delayed
611454,delivered
456509,delivered
260246,cancelled
442690,in_transit
387251,delayed
368840,cancelled
247301,cancelled
309689,cancelled
774642,delivered
678240,cancelled
654895,delayed
160897,in_transit
544820,delivered
795289,delivered
263713,cancelled
911197,cancelled
83741,in_transit
885953,delayed
491166,delivered
935519,delayed
631370,cancelled
487531,cancelled
451071,in_transit
126667,in_transit
79057,delayed
338058,delayed
519423,delivered
306852,cancelled
291207,in_transit
420073,delivered
485795,delivered
214683,delivered
336293,in_transit
270410,in_transit
549602,cancelled
954776,cancelled
469848,delivered
166361,cancelled
912840,cancelled
435282,cancelled
843821,cancelled
24183,delivered
202481,cancelled
305,delivered
585015,cancelled
964993,delivered
688671,in_transit
479109,in_transit
170166,delayed
246259,delivered
336226,cancelled
469667,delayed
474060,delayed
753393,cancelled
179168,in_transit
596676,in_transit
554242,delayed
665513,delivered
223877,delivered
752885,delayed
102805,cancelled
153179,cancelled
360205,delayed
275089,in_transit
633482,delayed
990862,delayed
731207,delayed
86528,delayed
966472,in_transit
540718,delivered
656690,in_transit
139188,delayed
84309,cancelled
482848,delayed
430943,delayed
881077,delivered
58486,cancelled
737016,delivered
846696,delivered
82671,delayed
877715,cancelled
492121,delivered
577246,delivered
933241,in_transit
35813,delivered
858079,delivered
766040,delayed
387917,delivered
95978,delivered
285636,cancelled
929359,delivered
748871,delayed
2421,delayed
814476,in_transit
528561,cancelled
236202,cancelled
177427,in_transit
873596,delayed
412409,in_transit
880625,in_transit
931637,in_transit
523191,in_transit
335528,delayed
867410,cancelled
372588,delivered
566669,delayed
384011,in_transit
239530,cancelled
1698,in_transit
975953,in_transit
739060,cancelled
814382,in_transit
134883,delayed
345024,delayed
933307,in_transit
263773,delayed
755811,delivered
383552,delivered
676969,cancelled
284426,delayed
877399,delivered
457354,in_transit
643325,cancelled
289141,in_transit
762390,delayed
107496,delayed
824974,cancelled
924950,cancelled
742499,in_transit
69021,in_transit
333663,delivered
720490,cancelled
190684,in_transit
594638,delayed
144615,cancelled
775068,delayed
896252,delivered
864558,delayed
653976,cancelled
725850,delivered
47076,in_transit
831223,delivered
40896,delivered
635582,delivered
324022,delayed
760604,delayed
704138,delivered
613987,delivered
253296,cancelled
652655,cancelled
134836,delivered
497661,delivered
215635,in_transit
687400,in_transit
493834,in_transit
350795,cancelled
260771,in_transit
493120,cancelled
441906,delayed
369814,delayed
807849,cancelled
265457,in_transit
463417,cancelled
106992,delayed
747296,in_transit
413186,delayed
245107,in_transit
41238,delivered
162843,delayed
326245,in_transit
642673,delivered
938543,delivered
437182,cancelled
897529,delivered
433065,delayed
502188,delayed
421444,delayed
668674,delivered
707829,delayed
201702,cancelled
170401,delayed
972230,delayed
484843,in_transit
853626,cancelled
102841,in_transit
509665,delivered
12616,cancelled
598723,cancelled
447485,delayed
355197,in_transit
265517,in_transit
154281,delayed
861694,delivered
200690,cancelled
513451,in_transit
999877,delayed
913366,cancelled
837558,delayed
451597,delivered
101144,delayed
752306,delivered
905006,delivered
927338,delivered
471665,in_transit
476594,delayed
805113,delayed
235260,cancelled
804922,cancelled
591165,delivered
607546,delayed
277623,in_transit
39766,cancelled
931925,cancelled
261882,cancelled
398278,cancelled
46662,delayed
868919,cancelled
817019,delivered
337500,delayed
149767,cancelled
201440,cancelled
88035,delayed
826227,in_transit
367896,delivered
251922,delivered
969229,cancelled
814523,cancelled
530919,delivered
992536,in_transit
175182,delayed
73562,in_transit
724089,cancelled
832144,in_transit
177510,delivered
285165,delayed
194301,cancelled
202186,delayed
473709,cancelled
364469,in_transit
503580,in_transit
650101,in_transit
192969,delivered
254889,cancelled
797504,delayed
103130,delivered
53305,delivered
247317,cancelled
230408,delivered
558142,delayed
961815,delivered
492849,cancelled
936751,delayed
4584,cancelled
444012,delayed
773015,delayed
584705,cancelled
958211,delivered
731470,delayed
434092,delivered
158094,delayed
98704,delivered
491194,delayed
802381,delivered
739298,in_transit
2039,delivered
515746,delivered
657043,cancelled
272759,in_transit
864524,in_transit
414274,delivered
981884,delayed
716567,delayed
711758,in_transit
817876,delivered
870021,cancelled
717512,cancelled
741678,delayed
664918,cancelled
627003,in_transit
978343,delivered
306238,in_transit
135999,in_transit
193348,delayed
615575,delivered
804479,in_transit
363214,in_transit
652824,delivered
196486,delivered
369294,delayed
219381,in_transit
93452,delivered
160594,in_transit
814568,in_transit
29194,in_transit
527787,in_transit
975684,delayed
757119,delayed
243807,delayed
187248,cancelled
84753,delivered
377779,cancelled
16284,cancelled
174087,cancelled
722464,cancelled
746862,delivered
249192,delivered
621322,delivered
65078,in_transit
668477,in_transit
689624,cancelled
115550,delivered
670017,delayed
714463,in_transit
598036,cancelled
694267,cancelled
849867,cancelled
500100,in_transit
252668,in_transit
769860,cancelled
370788,in_transit
943523,cancelled
948845,delivered
72754,delayed
320577,cancelled
302443,delayed
757824,delivered
673071,in_transit
580014,in_transit
392897,delivered
670106,cancelled
36126,cancelled
891053,delivered
590681,cancelled
572034,cancelled
789066,in_transit
797168,delayed
735172,delivered
169771,delayed
712881,delayed
559246,in_transit
460969,in_transit
815076,cancelled
979332,in_transit
761549,cancelled
804546,in_transit
819282,delayed
272981,delivered
536880,delivered
169487,in_transit
917725,in_transit
326142,in_transit
51266,in_transit
386295,in_transit
806682,delayed
920832,cancelled
321624,in_transit
308074,delayed
83832,delayed
